intent_hash,action_hash,tool_id,payload_size,is_high_risk,is_forbidden,harmful_signal,injection_signal,label
0.521,0.42,0.6,0.08,0,0,1,0,0
0.712,0.403,0.1,0.05,0,1,0,1,1
0.968,0.419,0.4,0.074,1,1,0,1,0
0.74,0.26,0.5,0.062,1,0,0,1,0
0.475,0.343,0.0,0.15,0,0,1,0,0
0.879,0.682,0.1,0.06,0,1,1,0,0
0.177,0.604,0.3,0.056,0,0,0,1,0
0.614,0.588,0.5,0.054,1,1,1,0,0
0.283,0.969,0.4,0.05,1,1,0,1,0
0.702,0.539,0.4,0.052,1,1,1,0,1
0.143,0.61,0.2,0.054,0,0,1,0,0
0.117,0.428,0.6,0.056,0,0,0,1,0
0.381,0.264,0.4,0.08,1,1,1,0,0
0.511,0.888,0.3,0.06,0,0,1,0,0
0.543,0.539,0.4,0.052,1,1,1,0,0
0.163,0.0,0.3,0.062,0,0,0,1,0
0.191,0.219,0.4,0.06,1,1,1,0,0
0.165,0.264,0.4,0.08,1,1,1,0,0
0.516,0.988,0.4,0.054,1,1,1,0,0
0.644,0.129,0.6,0.074,0,0,0,1,0
0.061,0.268,0.1,0.054,0,1,1,0,0
0.471,0.808,0.6,0.062,0,0,0,1,0
0.388,0.403,0.1,0.05,0,1,0,1,0
0.126,0.808,0.6,0.062,0,0,0,1,0
0.77,0.682,0.1,0.06,0,1,1,0,0
0.371,0.264,0.4,0.08,1,0,1,0,0
0.198,0.969,0.4,0.05,1,1,0,1,0
0.987,0.773,0.5,0.074,1,1,0,1,0
0.557,0.347,0.1,0.054,0,1,1,0,0
0.727,0.778,0.5,0.054,1,1,1,0,0
0.395,0.855,0.1,0.052,0,1,0,1,0
0.115,0.219,0.4,0.06,1,1,1,0,0
0.632,0.25,0.4,0.052,1,1,0,1,0
0.532,0.808,0.6,0.062,0,0,0,1,0
0.948,0.186,0.6,0.052,0,0,0,1,0
0.054,0.073,0.5,0.08,1,1,1,0,0
0.469,0.073,0.5,0.08,1,1,1,0,0
0.395,0.419,0.4,0.074,1,1,0,1,0
0.124,0.778,0.5,0.054,1,1,1,0,0
0.257,0.354,0.4,0.062,1,1,0,1,0
0.017,0.428,0.6,0.056,0,0,0,1,0
0.785,0.339,0.5,0.052,1,1,0,1,0
0.783,0.264,0.4,0.08,1,1,1,0,0
0.204,0.219,0.4,0.06,1,0,1,0,0
0.448,0.499,0.0,0.15,0,0,1,0,0
0.856,0.118,0.4,0.054,1,1,1,0,0
0.176,0.466,0.6,0.054,0,0,1,0,0
0.861,0.268,0.1,0.054,0,1,1,0,0
0.115,0.564,0.6,0.06,0,0,1,0,0
0.871,0.969,0.4,0.05,1,1,0,1,0
0.024,0.378,0.0,0.152,0,0,1,0,0
0.928,0.354,0.4,0.062,1,1,0,1,0
0.639,0.292,0.2,0.062,0,0,0,1,1
0.588,0.157,0.5,0.052,1,1,1,0,0
0.49,0.428,0.6,0.056,0,0,0,1,0
0.92,0.714,0.1,0.062,0,1,0,1,0
0.248,0.264,0.4,0.08,1,1,1,0,0
0.992,0.339,0.0,0.15,0,0,1,0,0
0.893,0.53,0.7,0.08,0,0,1,0,0
0.49,0.888,0.3,0.06,0,0,1,0,0
0.279,0.739,0.2,0.056,0,0,0,1,0
0.053,0.988,0.4,0.054,1,1,1,0,0
0.882,0.638,0.5,0.056,1,0,0,1,0
0.122,0.957,0.1,0.056,0,0,0,1,0
0.103,0.31,0.4,0.056,1,1,0,1,1
0.858,0.157,0.5,0.052,1,0,1,0,0
0.526,0.006,0.0,0.15,0,0,1,0,0
0.767,0.172,0.2,0.074,0,0,0,1,0
0.354,0.816,0.0,0.152,0,0,1,0,0
0.667,0.403,0.1,0.05,0,1,0,1,0
0.837,0.638,0.5,0.056,1,1,0,1,0
0.741,0.073,0.5,0.08,1,1,1,0,0
0.876,0.264,0.4,0.08,1,1,1,0,0
0.114,0.773,0.5,0.074,1,1,0,1,1
0.688,0.969,0.4,0.05,1,1,0,1,0
0.685,0.157,0.5,0.052,1,1,1,0,0
0.37,0.073,0.5,0.08,1,1,1,0,0
0.652,0.714,0.1,0.052,0,1,1,0,0
0.307,0.969,0.4,0.05,1,1,0,1,0
0.773,0.25,0.4,0.052,1,1,0,1,0
0.92,0.792,0.0,0.152,0,0,1,0,0
0.062,0.157,0.5,0.052,1,1,1,0,0
0.261,0.268,0.1,0.054,0,1,1,0,0
0.661,0.588,0.5,0.054,1,1,1,0,0
0.539,0.26,0.5,0.062,1,1,0,1,0
0.988,0.638,0.5,0.056,1,1,0,1,0
0.929,0.434,0.3,0.052,0,0,0,1,0
0.858,0.259,0.7,0.074,0,0,0,1,0
0.279,0.403,0.1,0.05,0,1,0,1,0
0.131,0.539,0.4,0.052,1,0,1,0,0
0.071,0.969,0.4,0.05,1,1,0,1,0
0.385,0.969,0.4,0.05,1,1,0,1,0
0.873,0.094,0.5,0.06,1,1,1,0,0
0.018,0.855,0.1,0.052,0,1,0,1,0
0.724,0.957,0.1,0.056,0,0,0,1,0
0.814,0.714,0.1,0.062,0,1,0,1,0
0.302,0.588,0.5,0.054,1,1,1,0,0
0.343,0.564,0.6,0.06,0,0,1,0,0
0.331,0.739,0.2,0.056,0,0,0,1,0
0.384,0.336,0.1,0.074,0,1,0,1,0
0.97,0.602,0.5,0.05,1,1,0,1,0
0.259,0.094,0.5,0.06,1,1,1,0,0
0.98,0.778,0.5,0.054,1,1,1,0,0
0.967,0.264,0.4,0.08,1,1,1,0,0
0.996,0.401,0.7,0.052,0,0,0,1,0
0.911,0.773,0.5,0.074,1,1,0,1,0
0.02,0.339,0.5,0.052,1,1,0,1,0
0.775,0.588,0.5,0.054,1,1,1,0,0
0.426,0.513,0.0,0.152,0,0,1,0,0
0.246,0.988,0.4,0.054,1,1,1,0,0
0.462,0.779,0.0,0.152,0,0,1,0,0
0.422,0.157,0.5,0.052,1,1,1,0,0
0.331,0.094,0.5,0.06,1,1,1,0,0
0.69,0.466,0.6,0.054,0,0,1,0,0
0.048,0.347,0.1,0.054,0,1,1,0,0
0.549,0.539,0.4,0.052,1,0,1,0,0
0.476,0.073,0.5,0.08,1,1,1,0,0
0.619,0.855,0.1,0.052,0,0,0,1,0
0.184,0.773,0.5,0.074,1,1,0,1,0
0.809,0.157,0.5,0.052,1,1,1,0,0
0.346,0.773,0.5,0.074,1,1,0,1,0
0.491,0.638,0.5,0.056,1,1,0,1,0
0.646,0.588,0.5,0.054,1,1,1,0,0
0.125,0.57,0.0,0.152,0,0,1,0,0
0.464,0.625,0.2,0.052,0,0,1,0,0
0.51,0.42,0.6,0.08,0,0,1,0,0
0.863,0.588,0.5,0.054,1,1,1,0,0
0.562,0.347,0.1,0.054,0,1,1,0,0
0.982,0.354,0.4,0.062,1,1,0,1,0
0.551,0.904,0.1,0.08,0,1,1,0,0
0.114,0.259,0.7,0.074,0,0,0,1,0
0.911,0.212,0.0,0.15,0,0,1,0,0
0.231,0.567,0.6,0.052,0,0,1,0,0
0.784,0.219,0.4,0.06,1,1,1,0,0
0.179,0.123,0.0,0.15,0,0,1,0,0
0.505,0.172,0.2,0.074,0,0,0,1,0
0.785,0.778,0.5,0.054,1,1,1,0,0
0.758,0.61,0.2,0.054,0,0,1,0,0
0.993,0.094,0.5,0.06,1,1,1,0,0
0.176,0.26,0.5,0.062,1,1,0,1,0
0.847,0.428,0.6,0.056,0,0,0,1,0
0.058,0.579,0.7,0.052,0,0,1,0,0
0.409,0.25,0.4,0.052,1,1,0,1,0
0.876,0.638,0.5,0.056,1,1,0,1,0
0.992,0.0,0.3,0.062,0,0,0,1,0
0.87,0.157,0.5,0.052,1,1,1,0,0
0.97,0.714,0.1,0.052,0,1,1,0,0
0.567,0.405,0.7,0.056,0,0,0,1,0
0.817,0.152,0.2,0.08,0,0,1,0,0
0.256,0.988,0.4,0.054,1,1,1,0,0
0.061,0.548,0.0,0.15,0,0,1,0,0
0.115,0.588,0.5,0.054,1,1,1,0,0
0.235,0.221,0.3,0.054,0,0,1,0,0
0.425,0.714,0.1,0.062,0,1,0,1,0
0.525,0.604,0.3,0.056,0,0,0,1,0
0.024,0.988,0.4,0.054,1,1,1,0,0
0.772,0.347,0.1,0.054,0,1,1,0,0
0.969,0.219,0.4,0.06,1,1,1,0,0
0.473,0.481,0.7,0.062,0,0,0,1,0
0.123,0.714,0.1,0.052,0,1,1,0,0
0.591,0.714,0.1,0.052,0,1,1,0,0
0.744,0.336,0.1,0.074,0,1,0,1,0
0.93,0.855,0.1,0.052,0,1,0,1,0
0.021,0.347,0.1,0.054,0,1,1,0,0
0.225,0.466,0.6,0.054,0,0,1,0,0
0.804,0.259,0.7,0.074,0,0,0,1,0
0.443,0.264,0.4,0.08,1,0,1,0,1
0.277,0.264,0.4,0.08,1,1,1,0,0
0.927,0.26,0.5,0.062,1,1,0,1,0
0.307,0.588,0.5,0.054,1,1,1,0,0
0.65,0.714,0.1,0.062,0,1,0,1,0
0.808,0.012,0.7,0.054,0,0,1,0,0
0.108,0.714,0.1,0.052,0,1,1,0,0
0.049,0.773,0.5,0.074,1,1,0,1,0
0.827,0.285,0.0,0.152,0,0,1,0,0
0.897,0.539,0.4,0.052,1,1,1,0,0
0.587,0.336,0.1,0.074,0,1,0,1,0
0.561,0.347,0.1,0.054,0,1,1,0,0
0.749,0.094,0.5,0.06,1,1,1,0,0
0.277,0.539,0.4,0.052,1,0,1,0,0
0.37,0.347,0.1,0.054,0,1,1,0,0
0.67,0.481,0.7,0.062,0,0,0,1,0
0.327,0.957,0.1,0.056,0,1,0,1,0
0.579,0.988,0.4,0.054,1,1,1,0,0
0.47,0.53,0.7,0.08,0,0,1,0,0
0.362,0.157,0.5,0.052,1,1,1,0,0
0.105,0.073,0.5,0.08,1,1,1,0,0
0.344,0.957,0.1,0.056,0,1,0,1,0
0.813,0.714,0.1,0.052,0,1,1,0,0
0.871,0.166,0.7,0.054,0,0,1,0,0
0.715,0.808,0.6,0.062,0,0,0,1,0
0.616,0.336,0.1,0.074,0,1,0,1,0
0.425,0.073,0.5,0.08,1,1,1,0,0
0.814,0.094,0.5,0.06,1,1,1,0,0
0.756,0.773,0.5,0.074,1,1,0,1,0
0.861,0.773,0.5,0.074,1,1,0,1,1
0.587,0.778,0.5,0.054,1,1,1,0,0
0.777,0.347,0.1,0.054,0,1,1,0,0
0.934,0.339,0.5,0.052,1,1,0,1,0
0.971,0.31,0.4,0.056,1,1,0,1,0
0.884,0.157,0.5,0.052,1,1,1,0,0
0.616,0.094,0.5,0.06,1,1,1,0,0
0.92,0.419,0.4,0.074,1,1,0,1,0
0.741,0.361,0.0,0.152,0,0,1,0,0
0.488,0.31,0.4,0.056,1,0,0,1,0
0.408,0.339,0.5,0.052,1,1,0,1,0
0.952,0.714,0.1,0.052,0,1,1,0,0
0.56,0.904,0.1,0.08,0,1,1,0,0
0.287,0.977,0.0,0.152,0,0,1,0,0
0.702,0.428,0.3,0.054,0,0,1,0,0
0.87,0.26,0.5,0.062,1,0,0,1,0
0.169,0.219,0.4,0.06,1,1,1,0,0
0.536,0.7,0.3,0.052,0,0,1,0,0
0.508,0.969,0.4,0.05,1,1,0,1,0
0.713,0.481,0.7,0.062,0,0,0,1,0
0.137,0.419,0.4,0.074,1,1,0,1,0
0.719,0.118,0.4,0.054,1,0,1,0,0
0.221,0.172,0.2,0.074,0,0,0,1,0
0.381,0.539,0.4,0.052,1,1,1,0,0
0.651,0.186,0.6,0.052,0,0,0,1,0
0.617,0.336,0.1,0.074,0,1,0,1,0
0.184,0.118,0.4,0.054,1,0,1,0,0
0.535,0.264,0.4,0.08,1,1,1,0,0
0.437,0.682,0.1,0.06,0,1,1,0,0
0.928,0.773,0.5,0.074,1,1,0,1,0
0.073,0.118,0.4,0.054,1,1,1,0,0
0.448,0.61,0.2,0.054,0,0,1,0,0
0.592,0.855,0.1,0.052,0,0,0,1,0
0.519,0.888,0.3,0.06,0,0,1,0,0
0.636,0.888,0.3,0.06,0,0,1,0,0
0.282,0.638,0.5,0.056,1,1,0,1,0
0.668,0.219,0.4,0.06,1,1,1,0,0
0.88,0.682,0.1,0.06,0,1,1,0,0
0.215,0.098,0.0,0.152,0,0,1,0,0
0.967,0.714,0.1,0.062,0,1,0,1,0
0.325,0.855,0.1,0.052,0,1,0,1,0
0.393,0.475,0.0,0.152,0,0,1,0,0
0.825,0.219,0.4,0.06,1,0,1,0,0
0.242,0.61,0.2,0.054,0,0,1,0,0
0.645,0.7,0.3,0.052,0,0,1,0,0
0.528,0.094,0.5,0.06,1,1,1,0,0
0.884,0.172,0.2,0.074,0,0,0,1,0
0.6,0.339,0.5,0.052,1,0,0,1,0
0.121,0.988,0.4,0.054,1,1,1,0,0
0.042,0.539,0.4,0.052,1,0,1,0,0
0.688,0.336,0.1,0.074,0,1,0,1,0
0.524,0.969,0.4,0.05,1,1,0,1,0
0.496,0.221,0.3,0.054,0,0,1,0,0
0.64,0.219,0.4,0.06,1,1,1,0,0
0.681,0.118,0.4,0.054,1,1,1,0,0
0.703,0.539,0.4,0.052,1,1,1,0,0
0.27,0.419,0.4,0.074,1,1,0,1,0
0.689,0.773,0.5,0.074,1,1,0,1,0
0.972,0.419,0.4,0.074,1,1,0,1,0
0.73,0.268,0.1,0.054,0,1,1,0,0
0.595,0.988,0.4,0.054,1,1,1,0,0
0.206,0.434,0.3,0.052,0,0,0,1,0
0.38,0.682,0.1,0.06,0,1,1,0,0
0.657,0.53,0.7,0.08,0,0,1,0,0
0.776,0.564,0.6,0.06,0,0,1,0,0
0.986,0.778,0.5,0.054,1,1,1,0,0
0.06,0.564,0.6,0.06,0,0,1,0,0
0.888,0.778,0.5,0.054,1,1,1,0,0
0.136,0.419,0.4,0.074,1,0,0,1,0
0.494,0.118,0.4,0.054,1,1,1,0,0
0.781,0.339,0.5,0.052,1,1,0,1,0
0.627,0.527,0.3,0.08,0,0,1,0,0
0.448,0.969,0.4,0.05,1,1,0,1,0
0.721,0.26,0.5,0.062,1,1,0,1,0
0.475,0.094,0.5,0.06,1,1,1,0,0
0.707,0.714,0.1,0.052,0,1,1,0,0
0.042,0.094,0.5,0.06,1,1,1,0,0
0.515,0.157,0.5,0.052,1,1,1,0,0
0.72,0.682,0.1,0.06,0,1,1,0,0
0.063,0.419,0.4,0.074,1,1,0,1,0
0.717,0.403,0.1,0.05,0,1,0,1,0
0.691,0.588,0.5,0.054,1,1,1,0,0
0.651,0.26,0.5,0.062,1,1,0,1,0
0.494,0.714,0.1,0.062,0,1,0,1,0
0.87,0.687,0.0,0.152,0,0,1,0,0
0.755,0.682,0.1,0.06,0,1,1,0,0
0.474,0.403,0.1,0.05,0,1,0,1,0
0.798,0.602,0.5,0.05,1,1,0,1,0
0.664,0.528,0.2,0.052,0,0,0,1,0
0.027,0.844,0.0,0.15,0,0,1,0,0
0.448,0.588,0.5,0.054,1,1,1,0,0
0.978,0.403,0.1,0.05,0,1,0,1,0
0.439,0.25,0.4,0.052,1,1,0,1,0
0.153,0.682,0.1,0.06,0,1,1,0,1
0.387,0.26,0.5,0.062,1,1,0,1,0
0.258,0.434,0.3,0.052,0,0,0,1,0
0.83,0.42,0.6,0.08,0,0,1,0,0
0.804,0.268,0.1,0.054,0,1,1,0,0
0.71,0.602,0.5,0.05,1,1,0,1,0
0.545,0.773,0.5,0.074,1,1,0,1,0
0.288,0.236,0.0,0.15,0,0,1,0,0
0.927,0.638,0.5,0.056,1,1,0,1,0
0.915,0.339,0.5,0.052,1,1,0,1,0
0.641,0.403,0.1,0.05,0,1,0,1,0
0.999,0.42,0.6,0.08,0,0,1,0,0
0.654,0.527,0.3,0.08,0,0,1,0,0
0.967,0.745,0.3,0.074,0,0,0,1,0
0.755,0.129,0.6,0.074,0,0,0,1,0
0.38,0.714,0.1,0.062,0,1,0,1,0
0.616,0.855,0.1,0.052,0,1,0,1,0
0.457,0.354,0.4,0.062,1,1,0,1,0
0.369,0.588,0.5,0.054,1,1,1,0,0
0.249,0.442,0.2,0.054,0,0,1,0,1
0.081,0.539,0.4,0.052,1,1,1,0,0
0.283,0.25,0.4,0.052,1,1,0,1,1
0.958,0.354,0.4,0.062,1,1,0,1,0
0.3,0.714,0.1,0.062,0,1,0,1,0
0.928,0.588,0.5,0.054,1,1,1,0,0
0.829,0.419,0.4,0.074,1,1,0,1,0
0.615,0.292,0.2,0.062,0,0,0,1,0
0.776,0.714,0.1,0.052,0,1,1,0,0
0.816,0.336,0.1,0.074,0,1,0,1,0
0.364,0.012,0.7,0.054,0,0,1,0,0
0.535,0.588,0.5,0.054,1,1,1,0,0
0.796,0.53,0.7,0.08,0,0,1,0,0
0.646,0.773,0.5,0.074,1,1,0,1,0
0.66,0.773,0.5,0.074,1,1,0,1,0
0.226,0.419,0.4,0.074,1,0,0,1,0
0.91,0.268,0.1,0.054,0,1,1,0,0
0.888,0.219,0.4,0.06,1,1,1,0,0
0.631,0.354,0.4,0.062,1,1,0,1,0
0.013,0.855,0.1,0.052,0,1,0,1,0
0.924,0.714,0.1,0.062,0,1,0,1,0
0.932,0.347,0.1,0.054,0,0,1,0,0
0.042,0.186,0.6,0.052,0,0,0,1,0
0.49,0.855,0.1,0.052,0,1,0,1,0
0.513,0.528,0.2,0.052,0,0,0,1,0
0.575,0.714,0.1,0.062,0,1,0,1,0
0.346,0.336,0.1,0.074,0,1,0,1,0
0.143,0.682,0.1,0.06,0,1,1,0,0
0.892,0.988,0.4,0.054,1,1,1,0,0
0.481,0.855,0.1,0.052,0,1,0,1,0
0.061,0.264,0.4,0.08,1,1,1,0,0
0.998,0.579,0.7,0.052,0,0,1,0,0
0.705,0.53,0.7,0.08,0,0,1,0,0
0.143,0.157,0.5,0.052,1,0,1,0,0
0.147,0.118,0.4,0.054,1,1,1,0,0
0.764,0.073,0.5,0.08,1,1,1,0,0
0.864,0.278,0.0,0.15,0,0,1,0,0
0.026,0.073,0.5,0.08,1,1,1,0,0
0.043,0.339,0.5,0.052,1,1,0,1,0
0.705,0.094,0.5,0.06,1,1,1,0,0
0.21,0.26,0.5,0.062,1,1,0,1,0
0.49,0.716,0.0,0.152,0,0,1,0,0
0.14,0.527,0.3,0.08,0,0,1,0,0
0.749,0.268,0.1,0.054,0,1,1,0,0
0.614,0.31,0.4,0.056,1,1,0,1,0
0.069,0.354,0.4,0.062,1,1,0,1,0
0.904,0.26,0.5,0.062,1,1,0,1,0
0.245,0.354,0.4,0.062,1,0,0,1,0
0.692,0.186,0.6,0.052,0,0,0,1,0
0.857,0.403,0.1,0.05,0,1,0,1,0
0.763,0.528,0.2,0.052,0,0,0,1,0
0.298,0.773,0.5,0.074,1,1,0,1,1
0.761,0.354,0.4,0.062,1,1,0,1,0
0.281,0.904,0.1,0.08,0,1,1,0,0
0.385,0.251,0.0,0.152,0,0,1,0,0
0.105,0.539,0.4,0.052,1,1,1,0,0
0.764,0.26,0.5,0.062,1,1,0,1,0
0.457,0.419,0.4,0.074,1,1,0,1,0
0.917,0.219,0.4,0.06,1,1,1,0,0
0.243,0.403,0.1,0.05,0,1,0,1,0
0.507,0.742,0.0,0.15,0,0,1,0,0
0.209,0.579,0.7,0.052,0,0,1,0,0
0.647,0.957,0.1,0.056,0,1,0,1,0
0.121,0.31,0.4,0.056,1,1,0,1,0
0.115,0.129,0.6,0.074,0,0,0,1,0
0.915,0.25,0.4,0.052,1,1,0,1,0
0.189,0.25,0.4,0.052,1,1,0,1,0
0.855,0.42,0.6,0.08,0,0,1,0,0
0.376,0.904,0.1,0.08,0,1,1,0,0
0.402,0.957,0.1,0.056,0,1,0,1,0
0.244,0.588,0.5,0.054,1,1,1,0,0
0.401,0.53,0.7,0.08,0,0,1,0,0
0.268,0.588,0.5,0.054,1,1,1,0,0
0.569,0.855,0.1,0.052,0,1,0,1,0
0.483,0.778,0.5,0.054,1,1,1,0,0
0.235,0.855,0.1,0.052,0,1,0,1,0
0.854,0.419,0.4,0.074,1,1,0,1,0
0.749,0.0,0.3,0.062,0,0,0,1,1
0.092,0.336,0.1,0.074,0,1,0,1,0
0.049,0.962,0.6,0.054,0,0,1,0,0
0.761,0.419,0.4,0.074,1,1,0,1,0
0.061,0.31,0.4,0.056,1,1,0,1,0
0.483,0.26,0.5,0.062,1,1,0,1,0
0.495,0.969,0.4,0.05,1,1,0,1,0
0.91,0.354,0.4,0.062,1,1,0,1,0
0.544,0.714,0.1,0.052,0,1,1,0,1
0.876,0.434,0.3,0.052,0,0,0,1,1
0.383,0.354,0.4,0.062,1,1,0,1,1
0.743,0.386,0.0,0.15,0,0,1,0,0
0.885,0.625,0.2,0.052,0,0,1,0,0
0.991,0.118,0.4,0.054,1,1,1,0,0
0.423,0.507,0.0,0.152,0,0,1,0,0
0.085,0.339,0.5,0.052,1,1,0,1,0
0.924,0.957,0.1,0.056,0,1,0,1,0
0.5,0.336,0.1,0.074,0,1,0,1,0
0.491,0.336,0.1,0.074,0,0,0,1,0
0.389,0.339,0.5,0.052,1,1,0,1,0
0.685,0.354,0.4,0.062,1,1,0,1,0
0.066,0.118,0.4,0.054,1,0,1,0,0
0.745,0.602,0.5,0.05,1,1,0,1,0
0.068,0.682,0.1,0.06,0,1,1,0,0
0.599,0.073,0.5,0.08,1,1,1,0,0
0.174,0.268,0.1,0.054,0,1,1,0,0
0.757,0.186,0.6,0.052,0,0,0,1,0
0.199,0.714,0.1,0.052,0,1,1,0,0
0.657,0.264,0.4,0.08,1,1,1,0,0
0.504,0.848,0.2,0.06,0,0,1,0,0
0.776,0.602,0.5,0.05,1,1,0,1,1
0.419,0.166,0.7,0.054,0,0,1,0,0
0.783,0.588,0.5,0.054,1,1,1,0,0
0.597,0.969,0.4,0.05,1,1,0,1,0
0.059,0.268,0.1,0.054,0,1,1,0,0
0.524,0.848,0.2,0.06,0,0,1,0,0
0.85,0.219,0.4,0.06,1,1,1,0,0
0.671,0.094,0.5,0.06,1,1,1,0,0
0.063,0.602,0.5,0.05,1,1,0,1,0
0.525,0.31,0.4,0.056,1,1,0,1,0
0.49,0.142,0.0,0.152,0,0,1,0,0
0.884,0.419,0.4,0.074,1,1,0,1,0
0.133,0.31,0.4,0.056,1,1,0,1,0
0.609,0.339,0.5,0.052,1,0,0,1,0
0.927,0.988,0.4,0.054,1,1,1,0,0
0.713,0.773,0.5,0.074,1,1,0,1,0
0.101,0.539,0.4,0.052,1,1,1,0,0
0.887,0.403,0.1,0.05,0,1,0,1,1
0.341,0.094,0.5,0.06,1,1,1,0,0
0.431,0.739,0.2,0.056,0,0,0,1,0
0.173,0.682,0.1,0.06,0,0,1,0,0
0.585,0.745,0.3,0.074,0,0,0,1,0
0.647,0.904,0.1,0.08,0,1,1,0,0
0.889,0.292,0.2,0.062,0,0,0,1,0
0.718,0.957,0.1,0.056,0,1,0,1,0
0.725,0.682,0.1,0.06,0,1,1,0,0
0.354,0.219,0.4,0.06,1,1,1,0,0
0.222,0.638,0.5,0.056,1,1,0,1,0
0.101,0.26,0.5,0.062,1,1,0,1,0
0.555,0.481,0.7,0.062,0,0,0,1,0
0.133,0.714,0.1,0.062,0,1,0,1,0
0.068,0.539,0.4,0.052,1,1,1,0,0
0.458,0.166,0.7,0.054,0,0,1,0,0
0.413,0.904,0.1,0.08,0,1,1,0,0
0.74,0.073,0.5,0.08,1,1,1,0,0
0.068,0.403,0.1,0.05,0,1,0,1,0
0.876,0.363,0.0,0.152,0,0,1,0,0
0.269,0.073,0.5,0.08,1,1,1,0,0
0.286,0.26,0.5,0.062,1,1,0,1,0
0.179,0.152,0.2,0.08,0,0,1,0,0
0.813,0.588,0.5,0.054,1,1,1,0,0
0.944,0.588,0.5,0.054,1,1,1,0,0
0.538,0.714,0.1,0.062,0,1,0,1,0
0.911,0.714,0.1,0.052,0,1,1,0,0
0.249,0.268,0.1,0.054,0,1,1,0,0
0.473,0.336,0.1,0.074,0,1,0,1,0
0.816,0.172,0.2,0.074,0,0,0,1,0
0.038,0.339,0.5,0.052,1,0,0,1,0
0.965,0.588,0.5,0.054,1,1,1,0,0
0.799,0.157,0.5,0.052,1,0,1,0,0
0.29,0.0,0.3,0.062,0,0,0,1,0
0.86,0.539,0.4,0.052,1,1,1,0,0
0.668,0.638,0.5,0.056,1,1,0,1,0
0.01,0.539,0.4,0.052,1,1,1,0,0
0.725,0.129,0.6,0.074,0,0,0,1,0
0.006,0.778,0.5,0.054,1,1,1,0,0
0.207,0.904,0.1,0.08,0,1,1,0,0
0.161,0.268,0.1,0.054,0,1,1,0,0
0.72,0.15,0.0,0.15,0,0,1,0,0
0.668,0.157,0.5,0.052,1,1,1,0,0
0.366,0.638,0.5,0.056,1,0,0,1,0
0.44,0.528,0.2,0.052,0,0,0,1,0
0.015,0.567,0.6,0.052,0,0,1,0,1
0.191,0.927,0.0,0.152,0,0,1,0,0
0.038,0.186,0.6,0.052,0,0,0,1,0
0.575,0.988,0.4,0.054,1,1,1,0,0
0.916,0.25,0.4,0.052,1,1,0,1,0
0.291,0.904,0.1,0.08,0,1,1,0,0
0.774,0.419,0.4,0.074,1,1,0,1,0
0.657,0.118,0.4,0.054,1,1,1,0,0
0.939,0.992,0.0,0.152,0,0,1,0,0
0.65,0.714,0.1,0.062,0,1,0,1,0
0.877,0.539,0.4,0.052,1,1,1,0,0
0.875,0.118,0.4,0.054,1,1,1,0,0
0.201,0.118,0.4,0.054,1,1,1,0,0
0.982,0.129,0.6,0.074,0,0,0,1,0
0.226,0.579,0.7,0.052,0,0,1,0,0
0.155,0.714,0.1,0.062,0,1,0,1,0
0.601,0.157,0.5,0.052,1,1,1,0,0
0.103,0.602,0.5,0.05,1,1,0,1,0
0.426,0.604,0.3,0.056,0,0,0,1,0
0.814,0.264,0.4,0.08,1,1,1,0,0
0.702,0.31,0.4,0.056,1,1,0,1,0
0.737,0.264,0.4,0.08,1,1,1,0,0
0.283,0.419,0.4,0.074,1,1,0,1,0
0.032,0.31,0.4,0.056,1,1,0,1,0
0.809,0.579,0.7,0.052,0,0,1,0,0
0.95,0.714,0.1,0.052,0,1,1,0,0
0.034,0.739,0.2,0.056,0,0,0,1,0
0.069,0.219,0.4,0.06,1,1,1,0,0
0.657,0.714,0.1,0.052,0,1,1,0,0
0.159,0.567,0.6,0.052,0,0,1,0,0
0.73,0.012,0.7,0.054,0,0,1,0,0
0.818,0.26,0.5,0.062,1,1,0,1,1
0.038,0.682,0.1,0.06,0,1,1,0,0
0.032,0.539,0.4,0.052,1,1,1,0,0
0.666,0.25,0.4,0.052,1,1,0,1,0
0.536,0.778,0.5,0.054,1,1,1,0,0
0.356,0.31,0.4,0.056,1,0,0,1,0
0.562,0.434,0.3,0.052,0,0,0,1,0
0.13,0.434,0.3,0.052,0,0,0,1,0
0.437,0.403,0.1,0.05,0,1,0,1,0
0.162,0.336,0.1,0.074,0,1,0,1,0
0.068,0.339,0.5,0.052,1,1,0,1,0
0.319,0.682,0.1,0.06,0,1,1,0,0
0.992,0.602,0.5,0.05,1,1,0,1,0
0.433,0.855,0.1,0.052,0,1,0,1,0
0.843,0.339,0.5,0.052,1,1,0,1,0
0.918,0.778,0.5,0.054,1,1,1,0,0
0.645,0.939,0.0,0.152,0,0,1,0,0
0.204,0.625,0.2,0.052,0,0,1,0,0
0.392,0.264,0.4,0.08,1,1,1,0,0
0.721,0.292,0.2,0.062,0,0,0,1,0
0.858,0.564,0.6,0.06,0,0,1,0,0
0.69,0.539,0.4,0.052,1,1,1,0,0
0.659,0.403,0.1,0.05,0,1,0,1,0
0.514,0.969,0.4,0.05,1,1,0,1,0
0.558,0.714,0.1,0.052,0,1,1,0,0
0.289,0.625,0.2,0.052,0,0,1,0,0
0.739,0.481,0.7,0.062,0,0,0,1,0
0.575,0.528,0.2,0.052,0,0,0,1,0
0.25,0.773,0.5,0.074,1,1,0,1,0
